property_propertyID|inspectionID|firstInspectionDate|inspectionPassDate|GENERATEreinspect|GENERATEresolved|inspectionComments
17039|802|2017-03-20 00:00:00|None|False|False|None
19290|803|2017-03-21 00:00:00|None|False|False|"*if future use is a rental, then all exterior doors are required to have min. 1"" throw deadbolts. Grass exceeds borough limits on height (needs to be cut) All stair ways with more than 4 risers are required to have a handrail on one side."
17154|804|None|None|False|False|None
21007|805|2017-03-15 00:00:00|None|True|False|Open ground outlets: -4 in 1st flloor living room -2 in 1st floor rear right room -2 in 1st floor rear left room -2 in kitchen (these don't need to be GFCI protected because they're 6 ft away from sink) -1 in 1st floor kitchen -1 in garage -3 in 2nd floor left bedroom -2 in second floor right bedroom
20768|806|2017-03-15 00:00:00|None|True|False|None
20528|807|None|None|False|False|None
16859|808|2016-07-26 00:00:00|None|True|False|None
13802|809|2017-02-21 00:00:00|None|True|False|None
16262|810|2016-07-05 00:00:00|None|True|False|None
19701|811|2017-03-16 00:00:00|None|True|False|None
20122|812|2017-03-21 00:00:00|None|True|False|Premises Identification is missing numbers
20340|813|2017-03-21 00:00:00|None|True|False|"upstairs right bedroom fixture untested due to lack of bulb * all exterior doors are required to have deadbolts with a minimum throw of 1"" +front screen door damaged."
13420|943|2017-05-12 00:00:00|None|False|False|None
12261|944|2017-05-12 00:00:00|None|False|False|None
13853|945|2017-04-13 00:00:00|None|True|False|None
12372|946|2017-05-11 00:00:00|None|False|False|"INSPECTION REPORT ON SERVER UNDER ""NICK>INSPECTION REPORTS"""
19850|947|2017-05-16 00:00:00|None|False|False|doorbell switch not secure and doesn’t work grass needs cut awnings need cleaned items are leftover from previous tenants need removed cable lines not secured to house
20499|948|2017-05-16 00:00:00|None|False|False|weeds are growing through walkways
19149|949|2017-05-15 00:00:00|None|False|False|None
14948|950|2017-05-04 00:00:00|None|True|False|None
13002|951|2017-05-15 00:00:00|None|False|False|None
18818|952|2017-05-16 00:00:00|None|False|False|None
19294|953|2017-05-16 00:00:00|None|False|False|check with borough about electrical inspection
15090|954|2017-05-16 00:00:00|None|False|False|"INSPECTION REPORT ON SERVER UNDER ""NICK>INSPECTION REPORTS"""
17204|955|None|None|False|False|None
17738|956|None|None|False|False|None
17127|957|None|None|False|False|None
17127|958|None|None|False|False|None
17125|959|None|None|False|False|None
20335|814|2017-03-21 00:00:00|None|True|False|water leak in basement (floor was very wet, please ensure that the water leak has been completely resolved) Collapsing basement wall, and deteriorating floor joists in coal cellar room, as well as inoperable light fixture.
20445|815|2017-03-21 00:00:00|None|True|False|None
15596|816|2017-03-21 00:00:00|None|False|False|1. One outlet on back porch was not GFCI. 2. Other outlet on back porch had GFCI but would not trip and must be repaired. 3. GFCI in bathroom on second floor pulled away from wall when plugs were removed. Must be securely fastened. 4. GFCI in main basement room on the side wall, in between the two windows, would not reset and therefore had no power. This outlet does not need to be GFCI, so it may be replaced with a 3 prong outlet if it cannot be repaired. GFCIs are always recommended, though.
13139|817|2017-03-17 00:00:00|None|True|False|Door frame in laundry room was broken/loose.
13374|818|2017-03-17 00:00:00|None|True|False|GFCI needed: -2 in kitchen -1 in main bathroom -1 in master bathroom -1 in laundry room, near wash tub -2 in basement near bar sink
18604|819|2017-03-20 00:00:00|None|False|False|None
19346|820|2017-03-23 00:00:00|None|False|False|None
18126|821|2017-03-23 00:00:00|None|True|False|No show of owner, unable to complete inspection
18937|822|2017-03-23 00:00:00|None|True|False|kitchen window does not latch upstairs windows do not latch
17883|823|2017-03-27 00:00:00|None|False|False|None
18351|827|None|None|False|False|None
14661|828|2017-03-21 00:00:00|None|False|False|None
19929|829|2017-03-28 00:00:00|None|False|False|None
14666|830|2017-01-18 00:00:00|None|True|False|None
16542|831|2016-12-14 00:00:00|None|True|False|None
17083|832|2017-03-23 00:00:00|None|False|False|None
18736|833|2017-04-06 00:00:00|None|False|False|None
18899|834|None|None|False|False|None
16261|835|2016-09-07 00:00:00|None|True|False|None
19196|836|2017-03-30 00:00:00|None|False|False|chain link fence dmaged and needs repairs. No water or electric services on
12172|837|2017-03-24 00:00:00|None|False|False|REPORT ON SERVER UNDER 'NICK'>'INSPECTION REPORTS'
17160|838|2017-03-24 00:00:00|None|False|False|None
18604|839|2017-03-31 00:00:00|None|False|False|None
18863|840|2017-03-28 00:00:00|None|False|False|None
19996|841|2017-03-28 00:00:00|None|False|False|None
19860|842|2017-03-28 00:00:00|None|False|False|None
17307|843|2017-03-28 00:00:00|None|True|False|None
17160|844|None|None|False|False|None
13107|845|2017-03-28 00:00:00|None|True|False|REPORT ON SERVER UNDER 'NICK'>INSPECTION REPORTS
12564|846|2017-03-28 00:00:00|None|False|False|Water was off. Mailbox leaning.
19060|847|2017-04-03 00:00:00|None|False|False|None
19363|848|2017-03-30 00:00:00|None|False|False|None
18091|849|2017-04-03 00:00:00|None|False|False|None
18127|850|2017-04-04 00:00:00|None|False|False|None
17265|851|2017-03-30 00:00:00|None|True|False|None
17265|852|2017-03-30 00:00:00|None|False|False|None
12785|853|2017-03-01 00:00:00|None|True|False|None
16281|854|2017-03-13 00:00:00|None|True|False|None
12801|855|2016-06-14 00:00:00|None|True|False|None
17334|856|None|None|False|False|None
17505|857|2017-03-31 00:00:00|None|False|False|None
17833|858|None|None|False|False|None
17673|859|2017-04-03 00:00:00|None|False|False|None
18014|860|None|None|False|False|None
19264|861|2017-04-07 00:00:00|None|False|False|None
20044|862|2017-04-04 00:00:00|None|True|False|None
20153|863|2017-04-11 00:00:00|None|False|False|*missing screen/window in kitchen screen door Backbedroom window has broken hardware needs repaired basement door needs deadbolt interior entrance door deadbolt doesn’t line up with lock plate weeds in backyard need cut tree half fallen and yard debris needs to be removed front porch out of plumb.
20153|864|2017-04-11 00:00:00|None|False|False|*bathroom window wont latch or easily close bedroom window wont operate
20072|865|2017-04-11 00:00:00|None|False|False|None
20194|866|2017-04-11 00:00:00|None|False|False|None
20305|867|2017-04-11 00:00:00|None|False|False|Stove gas feed needs 1/4 turn shut off valve installed
20138|868|None|None|False|False|None
20001|869|2017-04-06 00:00:00|None|False|False|second exterior door must have deadbolt. Garage to house door must br 20 minute fire rated door
20301|870|None|None|False|False|None
15339|871|2017-04-03 00:00:00|None|True|False|INSPECTION REPORT ON SERVER UNDER 'NICK>INSPECTION REPORTS'
12751|872|2017-04-03 00:00:00|None|True|False|INSPECTION REPORT ON SERVER UNDER 'NICK>INSPECTION REPORTS'
13558|873|2017-04-03 00:00:00|None|False|False|None
13567|874|2017-04-03 00:00:00|None|False|False|None
18635|875|2017-04-04 00:00:00|None|False|False|None
17207|876|2017-04-11 00:00:00|None|False|False|kitchen window doesn’t function.
17206|877|2017-04-11 00:00:00|None|False|False|damaged kitchen countertops
21059|878|2017-04-05 00:00:00|None|True|False|None
17844|879|2017-04-10 00:00:00|None|False|False|None
17307|880|2017-04-10 00:00:00|None|True|False|gfci serving countertop not grounded, not labled
18378|881|2017-04-10 00:00:00|None|False|False|occupied sade mccune. Cancelled due to doctor appointment
20894|882|2017-04-05 00:00:00|None|True|False|None
15872|883|2017-04-07 00:00:00|None|False|False|INSPECTION REPORT ON SERVER UNDER 'NICK>INSPECTION REPORTS'
12488|884|2017-04-07 00:00:00|None|False|False|INSPECTION REPORT ON SERVER UNDER 'NICK>INSPECTION REPORTS'
12163|885|2017-04-07 00:00:00|None|True|False|None
20649|886|None|None|False|False|None
17011|887|2017-04-10 00:00:00|None|False|False|None
17184|888|None|None|False|False|None
17644|889|None|None|False|False|None
20256|890|2017-04-20 00:00:00|None|False|False|Damaged front fence and gait.
20017|891|2017-04-25 00:00:00|None|False|False|None
19149|892|2017-04-13 00:00:00|None|True|False|No water service.
18813|893|2017-04-13 00:00:00|None|False|False|None
12168|894|2017-04-11 00:00:00|None|False|False|None
17335|895|2017-04-13 00:00:00|None|False|False|None
17653|896|2017-04-13 00:00:00|None|False|False|None
16546|897|2017-02-02 00:00:00|None|True|False|None
18484|898|2017-04-20 00:00:00|None|False|False|None
19391|899|2017-04-17 00:00:00|None|False|False|None
16365|900|2017-04-18 00:00:00|None|False|False|None
20205|901|2017-04-18 00:00:00|None|False|False|None
19861|902|2017-04-18 00:00:00|None|False|False|None
13097|903|2017-04-21 00:00:00|None|True|False|"INSPECTION REPORT ON SERVER UNDER ""NICK>INSPECTION REPORTS"""
14818|904|2017-04-21 00:00:00|None|True|False|None
18918|905|2017-04-24 00:00:00|None|True|False|None
20390|906|2017-04-25 00:00:00|None|False|False|None
20593|907|2017-04-25 00:00:00|None|False|False|None
17295|908|None|None|False|False|None
17295|909|None|None|False|False|None
17295|910|2017-04-28 00:00:00|None|False|False|None
17295|911|None|None|False|False|None
18909|912|2017-05-04 00:00:00|None|False|False|None
15067|913|2017-04-19 00:00:00|None|False|False|None
20800|914|2017-04-26 00:00:00|None|False|False|"INSPECTION REPORT ON SERVER UNDER ""NICK>INSPECTION REPORTS'."
19046|915|2017-04-27 00:00:00|None|False|False|None
17714|916|2017-04-27 00:00:00|None|False|False|Basement hatchway must have latching mechanism operatable from inside of building
14801|917|2017-04-28 00:00:00|None|True|False|"INSPECTION REPORT ON SERVER UNDER ""NICK>INSPECTION REPORTS"""
16352|918|2017-04-28 00:00:00|None|False|False|None
20393|919|2017-05-01 00:00:00|None|False|False|None
17113|920|2017-05-05 00:00:00|None|False|False|None
18832|921|2017-05-11 00:00:00|None|False|False|None
17366|922|None|None|False|False|None
15327|923|2017-05-02 00:00:00|None|False|False|"INSPECTION REPORT ON SERVER UNDER ""NICK>INSPECTION REPORTS"""
16352|924|None|None|False|False|None
15344|925|2017-04-28 00:00:00|None|False|False|"INSPECTION REPORT ON SERVER UNDER ""NICK>INSPECTION REPORTS"""
14593|926|2017-04-28 00:00:00|None|True|False|"INSPECTION REPORT ON SERVER UNDER ""NICK>INSPECTION REPORTS"""
20969|927|2017-05-03 00:00:00|None|False|False|None
17378|928|2017-05-04 00:00:00|None|False|False|None
18937|929|2017-05-04 00:00:00|None|False|False|None
18358|930|2017-05-08 00:00:00|None|False|False|None
15401|931|2017-05-05 00:00:00|None|False|False|None
18143|932|2017-05-08 00:00:00|None|False|False|None
13991|933|2017-03-20 00:00:00|None|True|False|None
17859|934|2017-05-11 00:00:00|None|False|False|None
14765|935|2017-05-09 00:00:00|None|False|False|None
15598|936|2017-05-09 00:00:00|None|False|False|"INSPECTION REPORT ON SERVER UNDER ""NICK>INSPECTION REPORTS"""
17113|937|2017-05-05 00:00:00|None|False|False|None
17113|938|2017-05-05 00:00:00|None|False|False|None
19979|939|2017-05-09 00:00:00|None|True|False|An approved emergency exit sign is needed above the Main entrance door. Emergency lighting needs to be operable.
18342|940|2017-05-16 00:00:00|None|False|False|None
18913|941|2017-05-11 00:00:00|None|False|False|Electrical outlets on exterior wall facing center ave were dead, similar to a breaker being tripped.
16672|942|2015-05-11 00:00:00|None|True|False|None
17101|960|None|None|False|False|None
