violationID|municipalCodeNum|violationName|violationLetter|active
350|821|§10-202 Nuisances|It shall be unlawful for the owner or occupier of any property with the territorial limits of the borough of East Mckeesport to permit to exist therein any nuisance including, but not limited to, dangerous structures, garbage, rubbish, other refuse material, abandoned or junked vehicles, unsightly weeds, etc.|True
351|821|§21-301|It shall not be lawful for any person or persons to encroach upon any of the sidewalks, streets or highways within the borough of East Mckeesport or to place or maintain any obstruction of any kind whatsoever thereon except as hereinafter provided.|True
352|821|§21-301|It shall not be lawful for any person or persons to encroach upon any of the sidewalks, streets or highways within the Borough of East Mckeesport or to place or maintain any obstruction of any kind whatsoever thereon except as hereinafter provided.|True
353|821|§21-301 Prohibiting Obstructions|It shall not be lawful for any person or persons to encroach upon any of the sidewalks, streets, or highways within the Borough of East Mckeesport or to place or maintain any obstructionof any kind whatsoever thereon except as hereinafter provided.|True
354|867|§ 265-6 Regulations for Removal of Snow and Ice From Sidewalks|Every person, partnership, corporation, joint-stock company, or syndicate in charge or control of any building, structure or lot of land within the Borough limits fronting or abutting on a paved sidewalk constructed of concrete, brick, stone or other material, whether as owner, tenant, occupant, lessee or otherwise, shall remove and clear away, or cause to be removed and cleared away, all snow, sleet and ice on said sidewalk as in front of or abuts on said building, structure, or lot of land within 16 business-day hours after the ceasing to fall of any snow, sleet or ice or the accumulation of ice caused by freezing after nightfall or for any reason of nature whatsoever.|True
355|867|§ 265-15 Permit Required to Open Sidewalks|Hereinafter, it shall be unlawful to open or excavate in any street, alley, road, sidewalk or highway of the Borough or cause the same to be done for the purpose of laying or re-laying, or repairing any gas, water, sewer, oil and other piping; electric light, telephone, television, telegraph, heating or other conduits, including the making of house or service connections therewith; or for the purpose of erecting or removing any poles, to which shall be or are attached telegraph, telephone, television, electric light, street railway or guy wires, or for any other purpose whatsoever, without first securing a permit from the Borough in accordance with this article.|True
356|867|§ 255-10 Solid Waste Prohibited Activities.|A. It shall be unlawful for any person to accumulate or permit to accumulate upon any public or private property within the Borough any garbage, rubbish, bulky waste, or any other municipal or residual solid waste except in accordance with the provisions of this article, any Department rules and regulations adopted pursuant to Act 97 and the Health Department Rules and Regulations, Article VIII. B. It shall be unlawful for any person to burn any solid waste within the Borough except in accordance with the provisions of this article, any Department rules and regulations adopted pursuant to Act 97 and the Health Department Rules and Regulations, Article VIII. C. It shall be unlawful for any person to dispose of any solid waste in the Borough except in accordance with the provisions of this article, any Department rules and regulations adopted pursuant to Act 97 and the Health Department Rules and Regulations, Article VIII. D. It shall be unlawful for any person to haul, transport, collect or remove any solid waste from public or private property within the Borough without first securing a license to do so in accordance with the provisions of this article. E.It shall be unlawful for any person to scavenge any materials from any solid waste that is stored or deposited for collection within the Borough without prior approval by the Borough. F.It shall be unlawful for any person to salvage or reclaim any solid wastes within the Borough except at an approved and permitted resource-recovery facility under Act 97 and the Department rules and regulations adopted pursuant to Act 97. G.It shall be unlawful for any person to throw, place or deposit or cause or permit to be thrown, placed or deposited any solid waste in or upon any street, alley, sidewalk, body of water, public or private property within the Borough except as provided in this article.|True
357|867|§ 255-11 Standards for Storage of Solid Waste|The storage of all solid waste shall be practiced so as to prevent the attraction, harborage or breeding of insects or rodents and to eliminate conditions harmful to public health or which create safety hazards, odors, unsightliness or public nuisances.|True
358|867|§ 255-13 Construction and Demolition Waste|Any person or entity desiring to dispose of construction and/or demolition waste must first apply to the Building Inspector or Code Enforcement Officer for a permit to put in place a container on public or private property. It is declared to be the intent of this section that no container of any nature or size may be placed on public or private property except in compliance with this section. On private property, containers of four cubic feet or less may be utilized for a thirty-day period without any permit, so long as the same do not constitute or amount to a public nuisance, and provided such container is situated on the same building lot where the work is being done. All containers must provide for covers or lids, must be illuminated by reflectors or lights, and may not be filled above the level of the lid or cover.|True
359|867|302.8 Motor Vehicles.|No inoperative or unlicensed motor vehicle shall be parked, kept or stored on any premises, and no vehicle shall at any time be in a state of major disassembly, disrepair, or in the process of being stripped or dismantled. Painting of vehicles is prohibited unless conducted inside an approved spray booth.|True
360|867|301.3 Vacant Structures and Land|Vacant structures and premises thereof or vacant land shall be maintained in a clean, safe, secure and sanitary condition as provided herin so as not to cause a blighting problem or adversely affect the public health or safety.|True
361|867|304.1 Exterior Surfaces|The exterior of a structure shall be maintained in good repair, structurally sound and sanitary so as not to pose a threat to the public health, safety or welfare.|True
362|867|304.6 Exterior Walls|Exterior walls shall be free from holes, breaks, and loose or rotting materials; and maintained weatherproof and properly surface coated where required to prevent deterioration.|True
363|867|702.3 Locked Doors|Means of egress doors shall be readily openable from the side from which egress is to be made without the need for keys, special knowledge or effor, except where the door hardware conforms to that permitted by the International Building Code.|True
364|867|304.9 Overhang Extensions|Overhand extensions including, but not limited to, canopies, marquees, signs, metal awnings, fire escapes, standpipes and exhause ducts shall be maintained in good repair and be properly anchored so as to be kept in a sound condition. Where required, all exposed surfaces of metal or wood shall be protected from the elements and against decay or rust by periodic application of weather coating materials, such as paint or similar surface treatment.|True
365|847|§15-404-1-A Parking Trucks, Buses, and Certain Other Vehicles prohibited in Certain Locations|It shall be unlawful for any person to park a house trailer, whether the same is attached to or detached from a motor vehicle, bus of any type or description, vehicle or any truck exceeding a gross weight of one ton upon any highway, roadways streets or alley in the borough, except for ordinary loading and unloading purposes.|True
366|847|§25-201 Property Owners to Keep Trees Trimmed to Required Clearance above Streets and Sidewalks|It shall be the duty of every owner of property fronting upon or alongside any street or alley in the Borough to trim and keep trimmed all trees planted or growing upon that property or upon the sidewalk area adjacent to that property so that no part of the tree, or of its branches or foliage shall be closer than fifteen (15) feet above the surface of the roadway or the surface of the sidewalk.|True
367|821|§10-103 Maintaining a Nuisance|It shall be illegal to maintain a nuisance as set forth herein within the Borough of East Mckeesport or to dump or cause to be dumped any waste upon one's own property, or the property of another within the Borough of East Mckeesport. The storage of waste in waste disposal containers for collection by a waste disposal firm pursuant to a private contract or a contract with the Borough of East Mckeesport shall not be deemed to be a nuisance within the terms of this Part.|True
368|821|§10-102 Keeping and Dumping of Waste|The Council of the Borough of East Mckeesport hereby declares to be a nuisance the keeping or dumping of waste upon one's property or dumping said waste upon the property of another within the confines of the Borough of East Mckeesport.|True
369|867|304.7 Roofs and Drainage|The roof and flashing shall be sound, tight and not have defects that admit rain. Roof drainage shall be adequate to prevent dampness or deterioration in the walls or interior portion of the structure. Roof drains, gutters, and downspouts shall be maintained in good repair and free from obstructions. Roof water shall not be discharged in a manner that creates a public nuisance.|True
370|821|§21-101 Prohibiting Opening of Streets|No person, firm or corporation shall dig or open any sidewalk, street, alley or other public higway within the Borough of East Mckeesport for the purpose of making, inspecting or repairing connection to, or with any gas, oil, water, sewer main, pipe line or conduit, or for the purpose of laying, inspecting or repairing any gas , oil, water or sewer main, pipe line or conduit, or for any other purpose whatsoever, without having first secured a permit therefore in accordance with the provisions of this part. Any person, firm or corporation that opens any sidewalk, street, alley or toher public highway without said permit having been applied for and received, unless in an emergency situation, shall be subject to paying double the fees set forth in this part.|True
371|867|704.1 Fire Protection Systems|All systems, devices, and equipment to detect a fire, acutate an alarm, or suppress or control a fire or any combination thereof shall be maintained in an operable condition at all times in accordance with the International Fire Code.|True
372|847|§21-201 Snow and Ice to Be Removed from Sidewalks Within 24 Hours|The owner of every property fronting upon or alongside any of the streets in the Borough is hereby required to remove or cause to be removed from all of the sidewalks abutting upon such property, all snow and ice thereon fallen or formed, within 24 hours after the accumulation of such snow and/or ice.|True
373|847|505.1 General (water system)|Every sink, lavatory, bathtub or shower, drinking fountain, water closet or other plumbing fixture shall be properly connected to either a public water system or to an approved private water system. Kitchen sinks, lavatories, laundry facilities, bathtubs and showers shall be supplied with hot or tempered and cold running water in accordance with the international plumbing code.|True
374|821|605.2 Receptacles|Every habitable space in a dwelling shall contain at least two separate and remote receptacle outlets. Every laundry area shall contain at least one grounded-type receptacle or a receptacle with a ground fault circuit interrupter. Every bathroom shall contain at least one receptacle. Any new bathroom receptacle outlet shall have ground fault circuit interrupter protection. AH receptacle outlets shall have the appropriate faceplate cover for the location.|True
375|821|605.1 Installation|All electrical equipment, wiring and appliances shall be properly installed and maintained in a safe and approved manner.|True
376|821|304.18.1 Doors|Doors providing access to a dwelling unit, rooming unit or housekeeping unit that is rented, leased or let shall be equipped with a deadbolt lock designed to be readily openable from the side from which egress is to be made without the need for keys, special knowledge or effort and shall have a minimum lock throw of 1 inch (25 mm). Such deadbolt locks shall be installed according to the manufacturer's specifications and maintained in good working order. For the purpose of this section, a sliding bolt shall not be considered an acceptable deadbolt lock.|True
377|821|605.1 Electrical Equipment Installation.|All electrical equipment, wiring and appliances shall be properly installed and maintained in a safe and approved manner.|True
378|821|603.1 Mechanical appliances|All mechanical appliances, fireplaces, solid fuel-burning appliances, cooking appliances and water heating appliances shall be properly installed and maintained in a safe working condition, and shall be capable of performing the intended function.|True
379|821|305.3 Interior surfaces|All interior surfaces, including windows and doors, shall be maintained in good, clean and sanitary condition. Peeling, chipping, flaking or abraded paint shall be repaired, removed or covered. Cracked or loose plaster, decayed wood and other defective surface conditions shall be corrected.|True
380|821|507.1 General|Drainage of roofs and paved areas, yards and courts, and other open areas on the premises shall not be discharged in a manner that creates a public nuisance.|True
381|821|§11-204.1.a License requirement|As a prerequisite to entering into a rental agreement or permitting the occupancy of any regulated rental unit (except as provided in subsection (C) of this section.) the owner of every such regulated rental unit shall be required to apply for and obtain a license for each regulated rental unit.|True
382|953|§304.6 Exterior Walls|Exterior walls shall be free from holes, breaks, and loose or rotting materials; and maintained weatherproof and properly surface coated where required to prevent deterioration.|True
383|953|§304.13 Windows, Skylight, and Door Frames|Every window, skylight, door and frame shall be kept in sound condition, good repair and weather tight.|True
384|953|§304.5 Foundation Walls|Exterior walls shall be free from holes, breaks, loose or rotting materials; and maintained weatherproof and properly surface coated where required to prevent deterioration.|True
385|816|§220-1 Nuisances|From and after the passage of this chapter, it shall be unlawful for any person, firm or corporation to erect, setup, establish, maintain, continue or suffer to remain, or cause to be elected, setup, established, maintained, continued or suffered to remain, any public or common nuisance affecting the health, cleanliness, safety and welfare of the persons residing or having an interest in any property in the Borough of Churchill.|True
386|816|§304.7 Roofs and Drainage|The roof and flashing shall be sound, tight, and not have defects that admit rain. Roof drainage shall be adequate to prevent dampness or deterioration in the walls or interior portion of the structure. Roof drains, gutters, and downspouts shall be maintained in good repair and free from obstructions. Roof water shall not be discharged in a manner that creates a public nuisance.|True
387|814|§302.3 Stairways and Driveways|Sidewalks, walkways, stairs, driveways, parking spaces, and similar areas shall be kept in a proper state of repair and maintained free from hazardous conditions.|True
388|814|§304.2 Protective Treatment|Exterior surfaces, including but not limited to, doors, door and window frames, cornices, porches, trim, balconies, decks, and fences, shall be maintained in good condition. Exterior wood surfaces, other than decay resistant woods, shall be protected from the elements and decay by painting or other protective covering or treatment. Peeling, flaking, and chipped paint shall be eliminated and surfaces repainted. Siding and masonry joints, as well as those between the building envelope and the perimeter of windows, doors, and skylights, shall be maintained weather resistant and water tight. Metal surfaces subject to rust or corrosion shall be coated to inhibit such rust and corrosion, and surfaces with rust or corrosion shall be stabilized and coated to inhibit future rust and corrosion. Oxidation stains shall be removed from exterior surfaces. Surfaces designated for stabilization by oxidation are exempt from this requirement.|True
389|814|§304.3 Premises Identification|Buildings shall have approved address numbers placed in a position to be plainly legible and visible from the street or road fronting the property. These numbers shall contrast with their background. Address numbers shall be Arabic numerals or alphabet letters. Numbers shall be not less than 4 inches (102 mm) in height and with a minimum stroke width of 0.5 inch (12.7 mm).|True
390|814|§304.13 Windows, Skylight, and Door Frames|Every window, skylight, door, and frame shall be kept in sound condition, good repair, and weather tight.|True
391|814|§304.13.2 Openable Windows|Every window, other than a fixed window, shall be easily openable and capable of being held in position by window hardware.|True
392|814|§307.1 Handrails and Guardrails|Every exterior or interior flight of stairs having more than four risers shall have a handrail on one side of the stair and every open portion of a stair, landing, balcony, porch, deck, ramp, or other walking surface that is more than 30 inches (762 mm) above floor or grade below shall have guards. Handrails shall be not less than 30 inches (762 mm) in height or more than 42 inches (1067 mm) in height measured vertically above the nosing of the tread or above the finished floor of a landing or walking surfaces. Guards shall be not less than 30 inches (762 mm) in height above the floor of the landing, balcony, porch, deck, ramp, or other walking surface.|True
393|814|§304.7 Roofs and Drainage|The roof and flashing shall be sound, tight and not have defects that admit rain. Roof drainage shall be adequate to prevent dampness or deterioration in the walls or interior portion of the structure. Roof drains, gutters and downspouts shall be maintained in good repair and free from obstructions. Roof water shall not be discharged in a manner that creates a public nuisance.|True
394|814|§304.5 Foundation Walls|Foundation walls shall be maintained plumb and free from open cracks and breaks and shall be kept in such condition so as to prevent the entry of rodents and other pests.|True
395|814|§301.2 Responsibility|The owner of the premises shall maintain the structures and exterior property in compliance with these requirements, except as otherwise provided for in this code. A person shall not occupy as owner-occupant or permit another person to occupy premises that are not in a sanitary and safe condition and that do not comply with the requirements of this chapter. Occupants of a dwelling unit, rooming unit or housekeeping unit are responsible for keeping in a clean, sanitary and safe condition that part of the dwelling unit, rooming unit, housekeeping unit or premises which they occupy and control.|True
396|814|§308.1 Accumulation of Rubbish or Garbage|Exterior property and premises, and the interior of every structure, shall be free from any accumulation of rubbish or garbage.|True
397|814|§308.2.2 Refrigerators|Refrigerators and similar equipment not in operation shall not be discarded, abandoned or stored on premises without first removing the doors.|True
398|814|§302.1 Sanitation|Exterior property and premises shall be maintained in a clean, safe and sanitary condition. The occupant shall keep that part of the exterior property that such occupant occupies or controls in a clean and sanitary condition.|True
399|953|§307.1 Handrails and Guardrails|Every exterior and interior flight of stairs having more than four risers shall have a handrail on one side of the stair and every open portion of a stair, landing, balcony, porch, deck, ramp or other walking surface that is more than 30 inches (762 mm) above the floor or grade below shall have guards. Handrails shall be not less than 30 inches (762 mm) in height or more than 42 inches (1067 mm) in height measured vertically above the nosing of the tread or above the finished floor of the landing or walking surfaces. Guards shall be not less than 30 inches (762 mm) in height above the floor of the landing, balcony, porch, deck, or ramp or other walking surface.|True
400|816|§307.1 Handrails and Guardrails|Every exterior and interior flight of stairs having more than four risers shall have a handrail on one side of the stair and every open portion of a stair, landing, balcony, porch, deck, ramp or other walking surface which is more than 30 inches (762 mm) above the floor or grade below shall have guards. Handrails shall not be less than 30 inches (762 mm) in height or more than 42 inches (1067 mm) in height measured vertically above the nosing of the tread or above the finished floor of the landing or walking surfaces. Guards shall not be less than 30 inches (762 mm) in height above the floor of the landing, balcony, porch, deck, or ramp or other walking surface.|True
401|816|§605.1 Electrical Equipment|All electrical equipment, wiring and appliances shall be properly installed and maintained in a safe and approved manner.|True
402|816|§304.9 Overhang Extensions|All overhang extensions including, but not limited to canopies, marquees, signs, metal awnings, fire escapes, standpipes and exhaust ducts shall be maintained in good repair and be properly anchored so as to be kept in a sound condition. When required, all exposed surfaces of metal or wood shall be protected from the elements and against decay or rust by periodic application of weather-coating materials, such as paint or similar surface treatment.|True
403|814|§308.3 Disposal of Garbage|Every occupant of a structure shall dispose of garbage in a clean and sanitary manner by placing such garbage in an approved garbage disposal facility or approved garbage containers.|True
404|814|§308.3.2 Containers|The operator of every establishment producing garbage shall provide, and at all times cause to be utilized, approved leakproof containers provided with close-fitting covers for the storage of such materials until removed from the premises for disposal.|True
405|814|§304.1.1 Unsafe Conditions|The following conditions shall be determined as unsafe and shall be repaired or replaced to comply with the International Building Code or the International Existing Building Code as required for existing buildings: 1. The nominal strength of any structural member is exceeded by nominal loads, the load effects or the required strength; 2. The anchorage of the floor or roof to walls or columns, and of walls and columns to foundations is not capable of resisting all nominal loads or load effects; 3. Structures or components thereof that have reached their limit state; 4. Siding and masonry joints including joints between the building envelope and the perimeter of windows, doors and skylights are not maintained, weather resistant or water tight; 5. Structural members that have evidence of deterioration or that are not capable of safely supporting all nominal loads and load effects; 6. Foundation systems that are not firmly supported by footings, are not plumb and free from open cracks and breaks, are not properly anchored or are not capable of supporting all nominal loads and resisting all load effects; 7. Exterior walls that are not anchored to supporting and supported elements or are not plumb and free of holes, cracks or breaks and loose or rotting materials, are not properly anchored or are not capable of supporting all nominal loads and resisting all load effects; 8. Roofing or roofing components that have defects that admit rain, roof surfaces with inadequate drainage, or any portion of the roof framing that is not in good repair with signs of deterioration, fatigue or without proper anchorage and incapable of supporting all nominal loads and resisting all load effects; 9. Flooring and flooring components with defects that affect serviceability or flooring components that show signs of deterioration or fatigue, are not properly anchored or are incapable of supporting all nominal loads and resisting all load effects; 10. Veneer, cornices, belt courses, corbels, trim, wall facings and similar decorative features not properly anchored or that are anchored with connections not capable of supporting all nominal loads and resisting all load effects; 11. Overhang extensions or projections including, but not limited to, trash chutes, canopies, marquees, signs, awnings, fire escapes, standpipes and exhaust ducts not properly anchored or that are anchored with connections not capable of supporting all nominal loads and resisting all load effects; 12. Exterior stairs, decks, porches, balconies and all similar appurtenances attached thereto, including guards and handrails, are not structurally sound, not properly anchored or that are anchored with connections not capable of supporting all nominal loads and resisting all load effects; or 13. Chimneys, cooling towers, smokestacks and similar appurtenances not structurally sound or not properly anchored, or that are anchored with connections not capable of supporting all nominal loads and resisting all load effects.|True
406|814|§304.4 Structural Members|Structural members shall be maintained free from deterioration, and shall be capable of safely supporting the imposed dead and live loads.|True
407|814|§304.1 Exterior Structure|The exterior of a structure shall be maintained in good repair, structurally sound and sanitary so as not to pose a threat to the public health, safety or welfare.|True
408|814|§302.7 Accessory Structures|Accessory structures, including detached garages, fences and walls, shall be maintained structurally sound and in good repair.|True
409|814|§308.1 Accumulation of Rubbish or Garbage|Exterior property and premises, and the interior of every structure, shall be free from any accumulation of rubbish or garbage.|True
410|814|§308.2.1 Rubbish Storage Facilities|The owner of every occupied premises shall supply approved covered containers for rubbish, and the owner of the premises shall be responsible for the removal of rubbish.|True
411|814|§308.2 Disposal of Rubbish|Every occupant of a structure shall dispose of all rubbish in a clean and sanitary manner by placing such rubbish in approved containers.|True
413|953|§304.1.1 Unsafe Structure|The following conditions shall be determined as unsafe and shall be repaired or replaced to comply with the International Building Code or the International Existing Building Code as required for existing buildings: 1. The nominal strength of any structural member is exceeded by nominal loads, the load effects or the required strength; 2. The anchorage of the floor or roof to walls or columns, and of walls and columns to foundations is not capable of resisting all nominal loads or load effects; 3. Structures or components thereof that have reached their limit state; 4. Siding and masonry joints including joints between the building envelope and the perimeter of windows, doors and skylights are not maintained, weather resistant or water tight; 5. Structural members that have evidence of deterioration or that are not capable of safely supporting all nominal loads and load effects; 6. Foundation systems that are not firmly supported by footings, are not plumb and free from open cracks and breaks, are not properly anchored or are not capable of supporting all nominal loads and resisting all load effects; 7. Exterior walls that are not anchored to supporting and supported elements or are not plumb and free of holes, cracks or breaks and loose or rotting materials, are not properly anchored or are not capable of supporting all nominal loads and resisting all load effects; 8. Roofing or roofing components that have defects that admit rain, roof surfaces with inadequate drainage, or any portion of the roof framing that is not in good repair with signs of deterioration, fatigue or without proper anchorage and incapable of supporting all nominal loads and resisting all load effects; 9. Flooring and flooring components with defects that affect serviceability or flooring components that show signs of deterioration or fatigue, are not properly anchored or are incapable of supporting all nominal loads and resisting all load effects; 10. Veneer, cornices, belt courses, corbels, trim, wall facings and similar decorative features not properly anchored or that are anchored with connections not capable of supporting all nominal loads and resisting all load effects; 11. Overhang extensions or projections including, but not limited to, trash chutes, canopies, marquees, signs, awnings, fire escapes, standpipes and exhaust ducts not properly anchored or that are anchored with connections not capable of supporting all nominal loads and resisting all load effects; 12. Exterior stairs, decks, porches, balconies and all similar appurtenances attached thereto, including guards and handrails, are not structurally sound, not properly anchored or that are anchored with connections not capable of supporting all nominal loads and resisting all load effects; or 13. Chimneys, cooling towers, smokestacks and similar appurtenances not structurally sound or not properly anchored, or that are anchored with connections not capable of supporting all nominal loads and resisting all load effects.|True
414|953|§304.9 Overhang Extensions|Overhang extensions including, but not limited to, canopies, marquees, signs, metal awnings, fire escapes, standpipes and exhaust ducts shall be maintained in good repair and be properly anchored so as to be kept in a sound condition. Where required, all exposed surfaces of metal or wood shall be protected from the elements and against decay or rust by periodic application of weather-coating materials, such as paint or similar surface treatment.|True
415|816|§304.6 Exterior Walls|All exterior walls shall be free from holes, breaks, and loose or rotting materials; and maintained weatherproof and properly surface coated where required to prevent deterioration.|True
416|867|§ 238-14 Written Rental Agreement|A. All rental agreements for regulated dwelling units shall be in writing and shall be supplemented with the addendum attached hereto.[1] No oral leases and no oral modifications thereof are permitted. All disclosures and information required to be given to occupants by the owner shall be furnished before the signing of the rental agreement. The owner shall provide occupant with copies of the rental agreement and addendum upon execution. The owner shall further secure a written acknowledgment from the occupants that they have received the disclosures and information required by this article. [1]: Editor's Note: The Addendum to Residential Rental Agreement is attached to this chapter. B. Terms and conditions. The owner and occupant may include in a rental agreement terms and conditions not prohibited by this article or other applicable ordinances, regulations and laws, including rent, term of the agreement, and other provisions governing the rights and obligations of the parties. C. Prohibited provisions. Except as otherwise provided by this article, no rental agreement may provide that the occupant or owner agrees to waive or to forego rights or remedies under this article. A provision prohibited by this subsection included in a rental agreement shall be unenforceable. D. Attachment of ordinance to rental agreement. Following the effective date of this article, a summary hereof in a form provided to the owner by the Borough at the time of licensing shall be attached to each rental agreement delivered by or on behalf of an owner when any such agreement is presented for signing to any occupant. If a summary has been provided when the rental agreement was first executed, a summary does not have to be provided upon renewal. Where a rental agreement has been entered into prior to the effective date of this article, the owner shall provide the occupants with a copy of the summary within 60 days after enactment of this article. E. Upon oral or written request by the police or Code Enforcement Officer, the owner shall, within 10 days of such request, furnish to the Borough copies of acknowledgment that the occupants have received the disclosures and information required to be given and acknowledged, as required by this article. F. Upon oral or written request by the police or Code Enforcement Officer, the owner shall, within 10 days of such request, furnish to the Borough for inspection purposes copies of the leases the owner has entered into for regulated rental units.|True
417|867|§ 238-30 License Requirement|A. As a prerequisite to entering into a rental agreement or permitting the occupancy of any regulated rental unit (except as provided in Subsection C below), the owner of every such regulated rental unit shall be required to apply for and obtain a license for each regulated rental unit. B. A license shall be required for all regulated rental units. C. The application for the license shall be in a form as determined by the Borough. D. The owner shall maintain a current list of occupants in each regulated dwelling unit which shall include their name, permanent address and permanent telephone number. The owner shall furnish the list to the Borough upon request and shall notify the Borough of any changes in the number of occupants so that revisions can be made to the license. E. The owner shall furnish, with his or her application for license, a copy of the written lease which the owner intends to have the occupants of each licensed dwelling unit execute. If the owner uses more than one form of lease, the owner shall furnish a copy of each form. The license will not be issued if the lease form does not meet the requirements of § 238-14 of this article. F. The owner shall furnish with his or her application, for inspection purposes only, the leases that have been entered into that will cover all or part of the license term. The license will not be issued if such leases are not furnished for inspection. Leases shall be furnished for all persons who have paid a deposit at the time the owner applies for a license or who have committed to residing in the premises.|True
418|847|§10-402 (7) Motor Vehicles in Residential Areas|No currently unregistered and/or uninspected motor vehicles shall be parked on any property in a residential district, and no vehicles shall at any time be in a state of disassembly, disrepair, nor shall it be in the process of being stripped or dismantled. A vehicle of any type shall not at any time undergo major overhaul, including body work, in a residential district unless said work is performed inside a structure or similarly enclosed area designed and approved for such purpose. In addition, no currently unregistered and/or uninspected motor vehicle shall be parked on any property in a residential district if such motor vehicle constitutes a motor vehicle nuisance.|True
419|814|§304.10 Stairways, Decks, Porches, and Balconies|Every exterior stairway, deck, porch and balcony, and all appurtenances attached thereto, shall be maintained structurally sound, in good repair, with proper anchorage and capable of supporting the imposed loads.|True
420|0|NFPA 70 110.22 Identification of Disconnecting Means|(A) General. Each disconnecting means shall be legibly marked to indicate its purpose unless located and arranged so the purpose is evident. The marking shall be of sufficient durability to withstand the environment involved.|True
421|847|NFPA 70 110.22 Identification of Disconnecting Means|(A) General. Each disconnecting means shall be legibly marked to indicate its purpose unless located and arranged so the purpose is evident. The marking shall be sufficient durability to withstand the environment involved.|True
422|847|304.18.2 Windows (security)|Operable windows located in whole or in part within 6 feet (1828mm) above ground level or a walking surface below that provide access to a dwelling unit, rooming unit or housekeeping unit that is rented, leased or let shall be equipped with a window sash locking device.|True
423|953|§304.8 Decorative Features|All cornices, belt courses, corbels, terra cotta trim, wall facings and similar decorative features shall be maintained in good repair with proper anchorage and in a safe condition.|True
424|847|602.2 Residential Occupancies (heat)|Dwellings shall be provided with heating facilities capable of maintaining a room temperature of 68 degrees F (20 degrees C) in all habitable rooms, bathrooms and toilet rooms based on the winter outdoor design temperature for the locality indicated in Appendix D of the International Plumbing Code. Cooking appliances shall not be used, nor shall portable unvented fuel burning space heaters be used, as a means to provide required heating. Exception: In areas where the average monthly temperature is above 30 degrees F (-1 degree C), a minimum temperature of 65 degrees F (18 degrees C) shall be maintained.|True
425|847|704.1 General (Fire Protection Systems)|Systems, devices and equipment to detect a fire, actuate an alarm, or suppress or control a fire or any combination thereof shall be maintained in an operable condition at all times in accordance with the International Fire Code.|True
426|847|305.1 General (interior)|The interior of a structure and equipment therein shall be maintained in good repair, structurally sound and in a sanitary condition. Occupants shall keep that part of the structure that they occupy or control in a clean and sanitary condition. Every owner of a structure containing a rooming house, housekeeping units, a hotel, a dormitory, two or more dwelling units or two or more nonresidential occupancies, shall maintain, in a clean and sanitary condition, the shared or public areas of the structure and exterior property.|True
427|847|[F] 702.1 General (means of egress)|A safe, continuous and unobstructed path of travel shall be provided from any point in a building or structure to the Public way. Means of egress shall comply with the International Fire Code.|True
428|847|305.1.1 Unsafe Conditions|The following conditions shall be determined as unsafe and shall be repaired or replaced to comply with the International Building Code or the International Existing Building Code as required for existing buildings: 1. The nominal strength of any structural member is exceeded by nominal loads, the load effects or the required strength; 2. The anchorage of the floor or roof to walls or columns, and of walls and columns to foundations is not capable of resisting all nominal loads or load effects; 3. Structures or components thereof that have reached their limit state; 4. Structural members are incapable of supporting nominal loads and load effects; 5. Stairs, landings, balconies and all similar walking surfaces, including guards and handrails, are not structurally sound, not properly anchored or are anchored with connections not capable of supporting all nominal loads and resisting all load effects; 6. Foundation systems that are not firmly supported by footings are not plumb and free from open cracks and breaks, are not properly anchored or are not capable of supporting all nominal loads and resisting all load effects Exceptions: 1. Where substantiated otherwise by an approved method 2. Demolition of unsafe conditions shall be permitted when approvd by the code official.|True
429|821|302.3 Sidewalks and Driveways|All sidewalks, walkways, stairs, driveways, parking spaces and similar areas shall be kept in a proper state of repair, and maintained free from hazardous conditions.|True
430|953|§605.1 Electrical Equipment|All electrical equipment, wiring and appliances shall be properly installed and maintained in a safe and approved manner.|True
